match_year,match_id,map_name,map_winner,winning_team_final_map_score,winning_team_win_rate,map_loser,losing_team_final_map_score,losing_team_win_rate
2019,21503,King's Row,Boston Uprising,3,0.6,Los Angeles Valiant,2,0.4
2019,21503,Havana,Los Angeles Valiant,5,0.5555555555555556,Boston Uprising,4,0.4444444444444444
2019,21428,Lijiang Tower,Philadelphia Fusion,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2019,21428,Volskaya Industries,Seoul Dynasty,1,1.0,Philadelphia Fusion,0,0.0
2019,21428,Blizzard World,Philadelphia Fusion,3,0.6,Seoul Dynasty,2,0.4
2019,21428,Havana,Philadelphia Fusion,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2019,21459,Ilios,Houston Outlaws,2,0.6666666666666666,Chengdu Hunters,1,0.33333333333333337
2019,21459,Temple of Anubis,Chengdu Hunters,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2019,21459,Hollywood,Chengdu Hunters,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2019,21459,Junkertown,Houston Outlaws,3,0.6,Chengdu Hunters,2,0.4
2019,21459,Lijiang Tower,Chengdu Hunters,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2019,21504,Busan,Atlanta Reign,2,1.0,London Spitfire,0,0.0
2019,21504,Hanamura,Atlanta Reign,2,1.0,London Spitfire,0,0.0
2019,21504,Blizzard World,Atlanta Reign,3,1.0,London Spitfire,0,0.0
2019,21504,Havana,Atlanta Reign,3,0.6,London Spitfire,2,0.4
2019,21465,Ilios,Washington Justice,2,0.6666666666666666,Paris Eternal,1,0.33333333333333337
2019,21465,Hanamura,Washington Justice,2,0.6666666666666666,Paris Eternal,1,0.33333333333333337
2019,21465,King's Row,Paris Eternal,6,0.5454545454545454,Washington Justice,5,0.4545454545454546
2019,21465,Junkertown,Washington Justice,2,0.6666666666666666,Paris Eternal,1,0.33333333333333337
2019,21460,Busan,Florida Mayhem,2,1.0,Toronto Defiant,0,0.0
2019,21460,Hanamura,Florida Mayhem,4,0.6666666666666666,Toronto Defiant,2,0.33333333333333337
2019,21460,Blizzard World,Florida Mayhem,3,0.75,Toronto Defiant,1,0.25
2019,21460,Route 66,Florida Mayhem,6,0.6,Toronto Defiant,4,0.4
2019,21512,Ilios,Guangzhou Charge,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2019,21512,Hanamura,Guangzhou Charge,2,1.0,Dallas Fuel,0,0.0
2019,21512,Hollywood,Guangzhou Charge,3,0.75,Dallas Fuel,1,0.25
2019,21512,Havana,Guangzhou Charge,4,0.5714285714285714,Dallas Fuel,3,0.4285714285714286
2019,21485,Busan,Atlanta Reign,2,1.0,Dallas Fuel,0,0.0
2019,21485,Volskaya Industries,Dallas Fuel,5,0.5555555555555556,Atlanta Reign,4,0.4444444444444444
2019,21485,King's Row,Atlanta Reign,3,0.6,Dallas Fuel,2,0.4
2019,21485,Havana,Atlanta Reign,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2019,21494,Ilios,New York Excelsior,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2019,21494,Hanamura,New York Excelsior,1,1.0,Boston Uprising,0,0.0
2019,21494,King's Row,Boston Uprising,3,0.6,New York Excelsior,2,0.4
2019,21494,Junkertown,New York Excelsior,3,0.6,Boston Uprising,2,0.4
2019,21521,Lijiang Tower,Vancouver Titans,2,1.0,San Francisco Shock,0,0.0
2019,21521,Volskaya Industries,San Francisco Shock,4,0.6666666666666666,Vancouver Titans,2,0.33333333333333337
2019,21521,King's Row,Vancouver Titans,5,0.5555555555555556,San Francisco Shock,4,0.4444444444444444
2019,21521,Havana,San Francisco Shock,3,0.75,Vancouver Titans,1,0.25
2019,21521,Busan,San Francisco Shock,2,1.0,Vancouver Titans,0,0.0
2019,21419,Ilios,Los Angeles Valiant,2,1.0,Los Angeles Gladiators,0,0.0
2019,21419,Volskaya Industries,Los Angeles Gladiators,4,0.5714285714285714,Los Angeles Valiant,3,0.4285714285714286
2019,21419,Blizzard World,Los Angeles Gladiators,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
2019,21419,Havana,Los Angeles Gladiators,3,0.6,Los Angeles Valiant,2,0.4
2019,21514,Busan,Hangzhou Spark,2,1.0,Shanghai Dragons,0,0.0
2019,21514,Volskaya Industries,Hangzhou Spark,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2019,21514,Hollywood,Hangzhou Spark,3,0.6,Shanghai Dragons,2,0.4
2019,21514,Havana,Hangzhou Spark,3,0.75,Shanghai Dragons,1,0.25
2019,21446,Lijiang Tower,Atlanta Reign,2,1.0,Boston Uprising,0,0.0
2019,21446,Volskaya Industries,Atlanta Reign,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2019,21446,King's Row,Atlanta Reign,3,0.6,Boston Uprising,2,0.4
2019,21446,Junkertown,Atlanta Reign,3,0.6,Boston Uprising,2,0.4
2019,21513,Ilios,Vancouver Titans,2,1.0,New York Excelsior,0,0.0
2019,21513,Hanamura,New York Excelsior,2,0.6666666666666666,Vancouver Titans,1,0.33333333333333337
2019,21513,Blizzard World,Vancouver Titans,3,0.6,New York Excelsior,2,0.4
2019,21513,Havana,New York Excelsior,3,0.6,Vancouver Titans,2,0.4
2019,21513,Lijiang Tower,Vancouver Titans,2,0.6666666666666666,New York Excelsior,1,0.33333333333333337
2019,21515,Lijiang Tower,San Francisco Shock,2,1.0,Los Angeles Valiant,0,0.0
2019,21515,Volskaya Industries,San Francisco Shock,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
2019,21515,Blizzard World,San Francisco Shock,3,0.6,Los Angeles Valiant,2,0.4
2019,21515,Junkertown,San Francisco Shock,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
2019,30172,Ilios,Guangzhou Charge,2,0.6666666666666666,Chengdu Hunters,1,0.33333333333333337
2019,30172,Eichenwalde,Guangzhou Charge,2,0.6666666666666666,Chengdu Hunters,1,0.33333333333333337
2019,30172,Horizon Lunar Colony,Chengdu Hunters,3,0.6,Guangzhou Charge,2,0.4
2019,30172,Rialto,Guangzhou Charge,3,0.6,Chengdu Hunters,2,0.4
2019,30172,Lijiang Tower,Guangzhou Charge,2,1.0,Chengdu Hunters,0,0.0
2019,30173,Busan,Shanghai Dragons,2,0.6666666666666666,Philadelphia Fusion,1,0.33333333333333337
2019,30173,King's Row,Shanghai Dragons,5,0.5555555555555556,Philadelphia Fusion,4,0.4444444444444444
2019,30173,Temple of Anubis,draw,3,0.5,draw,3,0.5
2019,30173,Watchpoint: Gibraltar,Philadelphia Fusion,4,0.5714285714285714,Shanghai Dragons,3,0.4285714285714286
2019,30173,Lijiang Tower,Shanghai Dragons,2,0.6666666666666666,Philadelphia Fusion,1,0.33333333333333337
2019,30173,King's Row,Philadelphia Fusion,3,0.75,Shanghai Dragons,1,0.25
2019,30173,Dorado,Shanghai Dragons,5,0.5555555555555556,Philadelphia Fusion,4,0.4444444444444444
2019,30175,Busan,London Spitfire,2,1.0,Shanghai Dragons,0,0.0
2019,30175,Numbani,London Spitfire,1,1.0,Shanghai Dragons,0,0.0
2019,30175,Hanamura,Shanghai Dragons,1,1.0,London Spitfire,0,0.0
2019,30175,Watchpoint: Gibraltar,London Spitfire,5,0.5555555555555556,Shanghai Dragons,4,0.4444444444444444
2019,30175,Lijiang Tower,Shanghai Dragons,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2019,30175,King's Row,draw,3,0.5,draw,3,0.5
2019,30175,Dorado,Shanghai Dragons,3,0.75,London Spitfire,1,0.25
2019,30175,Ilios,London Spitfire,2,0.6666666666666666,Shanghai Dragons,1,0.33333333333333337
2019,30176,Busan,Seoul Dynasty,2,0.6666666666666666,Guangzhou Charge,1,0.33333333333333337
2019,30176,King's Row,Seoul Dynasty,2,0.6666666666666666,Guangzhou Charge,1,0.33333333333333337
2019,30176,Horizon Lunar Colony,draw,5,0.5,draw,5,0.5
2019,30176,Rialto,Guangzhou Charge,3,0.6,Seoul Dynasty,2,0.4
2019,30176,Lijiang Tower,Seoul Dynasty,2,1.0,Guangzhou Charge,0,0.0
2019,30176,Eichenwalde,Seoul Dynasty,4,0.5714285714285714,Guangzhou Charge,3,0.4285714285714286
2019,30151,Lijiang Tower,Vancouver Titans,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2019,30151,Numbani,Seoul Dynasty,3,0.75,Vancouver Titans,1,0.25
2019,30151,Horizon Lunar Colony,Seoul Dynasty,1,1.0,Vancouver Titans,0,0.0
2019,30151,Watchpoint: Gibraltar,Vancouver Titans,3,0.75,Seoul Dynasty,1,0.25
2019,30151,Busan,Vancouver Titans,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2019,30151,Eichenwalde,Vancouver Titans,1,1.0,Seoul Dynasty,0,0.0
2019,30152,Busan,Hangzhou Spark,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2019,30152,King's Row,Los Angeles Gladiators,2,1.0,Hangzhou Spark,0,0.0
2019,30152,Temple of Anubis,Los Angeles Gladiators,4,0.5714285714285714,Hangzhou Spark,3,0.4285714285714286
2019,30152,Rialto,Los Angeles Gladiators,2,0.6666666666666666,Hangzhou Spark,1,0.33333333333333337
2019,30152,Lijiang Tower,Hangzhou Spark,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2019,30152,Eichenwalde,Hangzhou Spark,4,0.5714285714285714,Los Angeles Gladiators,3,0.4285714285714286
2019,30152,Watchpoint: Gibraltar,Los Angeles Gladiators,3,0.75,Hangzhou Spark,1,0.25
2019,30153,Busan,New York Excelsior,2,1.0,London Spitfire,0,0.0
2019,30153,Numbani,New York Excelsior,4,0.5714285714285714,London Spitfire,3,0.4285714285714286
2019,30153,Temple of Anubis,New York Excelsior,4,0.5714285714285714,London Spitfire,3,0.4285714285714286
2019,30153,Watchpoint: Gibraltar,London Spitfire,2,0.6666666666666666,New York Excelsior,1,0.33333333333333337
2019,30153,Ilios,New York Excelsior,2,1.0,London Spitfire,0,0.0
2019,30154,Busan,Atlanta Reign,2,0.6666666666666666,San Francisco Shock,1,0.33333333333333337
2019,30154,Numbani,San Francisco Shock,3,1.0,Atlanta Reign,0,0.0
2019,30154,Horizon Lunar Colony,Atlanta Reign,1,1.0,San Francisco Shock,0,0.0
2019,30154,Watchpoint: Gibraltar,San Francisco Shock,2,0.6666666666666666,Atlanta Reign,1,0.33333333333333337
2019,30154,Lijiang Tower,Atlanta Reign,2,1.0,San Francisco Shock,0,0.0
2019,30154,King's Row,San Francisco Shock,6,0.5454545454545454,Atlanta Reign,5,0.4545454545454546
2019,30154,Rialto,Atlanta Reign,3,0.6,San Francisco Shock,2,0.4
2019,30161,Busan,Hangzhou Spark,2,1.0,Seoul Dynasty,0,0.0
2019,30161,Eichenwalde,Seoul Dynasty,3,0.6,Hangzhou Spark,2,0.4
2019,30161,Temple of Anubis,Hangzhou Spark,2,0.6666666666666666,Seoul Dynasty,1,0.33333333333333337
2019,30161,Dorado,Hangzhou Spark,3,0.6,Seoul Dynasty,2,0.4
2019,30161,Lijiang Tower,Hangzhou Spark,2,1.0,Seoul Dynasty,0,0.0
2019,30164,Busan,San Francisco Shock,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2019,30164,Numbani,San Francisco Shock,3,0.6,London Spitfire,2,0.4
2019,30164,Horizon Lunar Colony,San Francisco Shock,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2019,30164,Watchpoint: Gibraltar,San Francisco Shock,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2019,30155,Busan,Vancouver Titans,2,1.0,Los Angeles Gladiators,0,0.0
2019,30155,King's Row,Los Angeles Gladiators,3,0.75,Vancouver Titans,1,0.25
2019,30155,Temple of Anubis,Vancouver Titans,3,0.6,Los Angeles Gladiators,2,0.4
2019,30155,Rialto,Los Angeles Gladiators,4,0.5714285714285714,Vancouver Titans,3,0.4285714285714286
2019,30155,Lijiang Tower,Vancouver Titans,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2019,30155,Eichenwalde,Vancouver Titans,2,0.6666666666666666,Los Angeles Gladiators,1,0.33333333333333337
2019,30163,Busan,New York Excelsior,2,0.6666666666666666,Atlanta Reign,1,0.33333333333333337
2019,30163,King's Row,New York Excelsior,5,0.5555555555555556,Atlanta Reign,4,0.4444444444444444
2019,30163,Hanamura,Atlanta Reign,2,0.6666666666666666,New York Excelsior,1,0.33333333333333337
2019,30163,Rialto,New York Excelsior,2,0.6666666666666666,Atlanta Reign,1,0.33333333333333337
2019,30163,Lijiang Tower,Atlanta Reign,2,1.0,New York Excelsior,0,0.0
2019,30163,Numbani,New York Excelsior,3,0.6,Atlanta Reign,2,0.4
2019,30162,Busan,Hangzhou Spark,2,1.0,Atlanta Reign,0,0.0
2019,30162,Numbani,Hangzhou Spark,6,0.6,Atlanta Reign,4,0.4
2019,30162,Temple of Anubis,Hangzhou Spark,3,0.6,Atlanta Reign,2,0.4
2019,30162,Watchpoint: Gibraltar,Hangzhou Spark,4,0.5714285714285714,Atlanta Reign,3,0.4285714285714286
2019,30159,Busan,San Francisco Shock,2,1.0,Los Angeles Gladiators,0,0.0
2019,30159,King's Row,San Francisco Shock,3,0.6,Los Angeles Gladiators,2,0.4
2019,30159,Horizon Lunar Colony,San Francisco Shock,3,0.6,Los Angeles Gladiators,2,0.4
2019,30159,Rialto,San Francisco Shock,4,0.5714285714285714,Los Angeles Gladiators,3,0.4285714285714286
2019,30156,Lijiang Tower,Vancouver Titans,2,1.0,New York Excelsior,0,0.0
2019,30156,King's Row,New York Excelsior,3,0.6,Vancouver Titans,2,0.4
2019,30156,Temple of Anubis,New York Excelsior,3,0.6,Vancouver Titans,2,0.4
2019,30156,Watchpoint: Gibraltar,Vancouver Titans,3,0.6,New York Excelsior,2,0.4
2019,30156,Busan,Vancouver Titans,2,1.0,New York Excelsior,0,0.0
2019,30156,Numbani,New York Excelsior,6,0.6666666666666666,Vancouver Titans,3,0.33333333333333337
2019,30156,Dorado,Vancouver Titans,3,0.75,New York Excelsior,1,0.25
2019,30160,Busan,San Francisco Shock,2,0.6666666666666666,Hangzhou Spark,1,0.33333333333333337
2019,30160,King's Row,San Francisco Shock,4,0.5714285714285714,Hangzhou Spark,3,0.4285714285714286
2019,30160,Temple of Anubis,San Francisco Shock,5,0.5555555555555556,Hangzhou Spark,4,0.4444444444444444
2019,30160,Dorado,San Francisco Shock,5,0.5555555555555556,Hangzhou Spark,4,0.4444444444444444
2019,30158,Lijiang Tower,San Francisco Shock,2,0.6666666666666666,New York Excelsior,1,0.33333333333333337
2019,30158,King's Row,San Francisco Shock,3,0.6,New York Excelsior,2,0.4
2019,30158,Temple of Anubis,San Francisco Shock,6,0.5454545454545454,New York Excelsior,5,0.4545454545454546
2019,30158,Rialto,San Francisco Shock,3,0.6,New York Excelsior,2,0.4
2019,30157,Lijiang Tower,San Francisco Shock,2,1.0,Vancouver Titans,0,0.0
2019,30157,Eichenwalde,San Francisco Shock,4,0.5714285714285714,Vancouver Titans,3,0.4285714285714286
2019,30157,Temple of Anubis,San Francisco Shock,4,0.5714285714285714,Vancouver Titans,3,0.4285714285714286
2019,30157,Watchpoint: Gibraltar,San Francisco Shock,3,0.6,Vancouver Titans,2,0.4
2020,30991,Lijiang Tower,Paris Eternal,2,1.0,Toronto Defiant,0,0.0
2020,30991,Eichenwalde,Toronto Defiant,4,0.5714285714285714,Paris Eternal,3,0.4285714285714286
2020,30991,Horizon Lunar Colony,Toronto Defiant,3,0.6,Paris Eternal,2,0.4
2020,30991,Havana,Toronto Defiant,3,1.0,Paris Eternal,0,0.0
2020,30992,Lijiang Tower,London Spitfire,2,1.0,New York Excelsior,0,0.0
2020,30992,King's Row,New York Excelsior,3,0.6,London Spitfire,2,0.4
2020,30992,Horizon Lunar Colony,New York Excelsior,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2020,30992,Junkertown,New York Excelsior,3,1.0,London Spitfire,0,0.0
2020,30993,Nepal,Los Angeles Gladiators,2,0.6666666666666666,Vancouver Titans,1,0.33333333333333337
2020,30993,King's Row,Vancouver Titans,3,0.6,Los Angeles Gladiators,2,0.4
2020,30993,Hanamura,Vancouver Titans,2,1.0,Los Angeles Gladiators,0,0.0
2020,30993,Dorado,Los Angeles Gladiators,2,0.6666666666666666,Vancouver Titans,1,0.33333333333333337
2020,30993,Lijiang Tower,Vancouver Titans,2,1.0,Los Angeles Gladiators,0,0.0
2020,30994,Lijiang Tower,Dallas Fuel,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
2020,30994,Blizzard World,Los Angeles Valiant,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2020,30994,Horizon Lunar Colony,Los Angeles Valiant,4,0.5714285714285714,Dallas Fuel,3,0.4285714285714286
2020,30994,Junkertown,Los Angeles Valiant,3,0.6,Dallas Fuel,2,0.4
2020,30995,Nepal,Paris Eternal,2,1.0,London Spitfire,0,0.0
2020,30995,King's Row,Paris Eternal,4,0.5714285714285714,London Spitfire,3,0.4285714285714286
2020,30995,Hanamura,Paris Eternal,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2020,30996,Oasis,New York Excelsior,2,1.0,Boston Uprising,0,0.0
2020,30996,Blizzard World,New York Excelsior,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2020,30996,Temple of Anubis,New York Excelsior,3,0.6,Boston Uprising,2,0.4
2020,30997,Lijiang Tower,Vancouver Titans,2,1.0,Los Angeles Valiant,0,0.0
2020,30997,Blizzard World,Vancouver Titans,5,0.5555555555555556,Los Angeles Valiant,4,0.4444444444444444
2020,30997,Temple of Anubis,Vancouver Titans,3,0.6,Los Angeles Valiant,2,0.4
2020,30998,Oasis,San Francisco Shock,2,0.6666666666666666,Dallas Fuel,1,0.33333333333333337
2020,30998,Eichenwalde,San Francisco Shock,3,0.6,Dallas Fuel,2,0.4
2020,30998,Horizon Lunar Colony,Dallas Fuel,1,1.0,San Francisco Shock,0,0.0
2020,30998,Havana,San Francisco Shock,3,1.0,Dallas Fuel,0,0.0
2020,31001,Busan,Florida Mayhem,2,1.0,Houston Outlaws,0,0.0
2020,31001,Havana,Florida Mayhem,1,1.0,Houston Outlaws,0,0.0
2020,31001,Eichenwalde,Florida Mayhem,3,0.6,Houston Outlaws,2,0.4
2020,31002,Nepal,Philadelphia Fusion,2,0.6666666666666666,Washington Justice,1,0.33333333333333337
2020,31002,Havana,Washington Justice,2,0.6666666666666666,Philadelphia Fusion,1,0.33333333333333337
2020,31002,King's Row,Philadelphia Fusion,3,0.6,Washington Justice,2,0.4
2020,31002,Temple of Anubis,Philadelphia Fusion,4,0.5714285714285714,Washington Justice,3,0.4285714285714286
2020,31005,Lijiang Tower,Washington Justice,2,1.0,Houston Outlaws,0,0.0
2020,31005,Junkertown,Washington Justice,3,0.75,Houston Outlaws,1,0.25
2020,31005,King's Row,Washington Justice,3,0.6,Houston Outlaws,2,0.4
2020,31006,Lijiang Tower,Philadelphia Fusion,2,0.6666666666666666,Florida Mayhem,1,0.33333333333333337
2020,31006,Junkertown,Philadelphia Fusion,3,0.6,Florida Mayhem,2,0.4
2020,31006,Blizzard World,Philadelphia Fusion,3,1.0,Florida Mayhem,0,0.0
2020,31010,Busan,Philadelphia Fusion,2,0.6666666666666666,New York Excelsior,1,0.33333333333333337
2020,31010,Horizon Lunar Colony,Philadelphia Fusion,2,1.0,New York Excelsior,0,0.0
2020,31010,Havana,New York Excelsior,3,0.6,Philadelphia Fusion,2,0.4
2020,31010,Eichenwalde,Philadelphia Fusion,4,0.5714285714285714,New York Excelsior,3,0.4285714285714286
2020,31011,Ilios,Boston Uprising,2,1.0,Houston Outlaws,0,0.0
2020,31011,Temple of Anubis,draw,2,0.5,draw,2,0.5
2020,31011,Dorado,Boston Uprising,3,0.75,Houston Outlaws,1,0.25
2020,31011,Blizzard World,draw,3,0.5,draw,3,0.5
2020,31011,Oasis,Houston Outlaws,2,1.0,Boston Uprising,0,0.0
2020,31011,Nepal,Houston Outlaws,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2020,31011,Lijiang Tower,Boston Uprising,2,1.0,Houston Outlaws,0,0.0
2020,31012,Ilios,Paris Eternal,2,0.6666666666666666,Washington Justice,1,0.33333333333333337
2020,31012,Temple of Anubis,Washington Justice,2,0.6666666666666666,Paris Eternal,1,0.33333333333333337
2020,31012,Junkertown,Paris Eternal,2,0.6666666666666666,Washington Justice,1,0.33333333333333337
2020,31012,Blizzard World,Paris Eternal,3,0.6,Washington Justice,2,0.4
2020,31016,Ilios,New York Excelsior,2,1.0,Houston Outlaws,0,0.0
2020,31016,Hanamura,New York Excelsior,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2020,31016,Havana,New York Excelsior,3,1.0,Houston Outlaws,0,0.0
2020,31017,Oasis,Philadelphia Fusion,2,1.0,Toronto Defiant,0,0.0
2020,31017,Temple of Anubis,Philadelphia Fusion,2,0.6666666666666666,Toronto Defiant,1,0.33333333333333337
2020,31017,Dorado,Toronto Defiant,2,0.6666666666666666,Philadelphia Fusion,1,0.33333333333333337
2020,31017,King's Row,Toronto Defiant,6,0.5454545454545454,Philadelphia Fusion,5,0.4545454545454546
2020,31017,Nepal,Philadelphia Fusion,2,1.0,Toronto Defiant,0,0.0
2020,31018,Oasis,Washington Justice,2,1.0,London Spitfire,0,0.0
2020,31018,Hanamura,Washington Justice,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2020,31018,Dorado,London Spitfire,1,1.0,Washington Justice,0,0.0
2020,31018,Blizzard World,London Spitfire,3,1.0,Washington Justice,0,0.0
2020,31018,Nepal,London Spitfire,2,0.6666666666666666,Washington Justice,1,0.33333333333333337
2020,31023,Ilios,New York Excelsior,2,1.0,Florida Mayhem,0,0.0
2020,31023,King's Row,New York Excelsior,4,0.5714285714285714,Florida Mayhem,3,0.4285714285714286
2020,31023,Temple of Anubis,New York Excelsior,2,0.6666666666666666,Florida Mayhem,1,0.33333333333333337
2020,31024,Nepal,Atlanta Reign,2,1.0,Toronto Defiant,0,0.0
2020,31024,Blizzard World,Atlanta Reign,1,1.0,Toronto Defiant,0,0.0
2020,31024,Temple of Anubis,Atlanta Reign,2,0.6666666666666666,Toronto Defiant,1,0.33333333333333337
2020,31025,Busan,London Spitfire,2,1.0,Houston Outlaws,0,0.0
2020,31025,Blizzard World,London Spitfire,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2020,31025,Temple of Anubis,Houston Outlaws,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2020,31025,Junkertown,Houston Outlaws,3,0.6,London Spitfire,2,0.4
2020,31025,Ilios,London Spitfire,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2020,31029,Lijiang Tower,Philadelphia Fusion,2,1.0,Boston Uprising,0,0.0
2020,31029,King's Row,Philadelphia Fusion,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2020,31029,Hanamura,Philadelphia Fusion,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2020,31030,Busan,Paris Eternal,2,0.6666666666666666,Atlanta Reign,1,0.33333333333333337
2020,31030,King's Row,Paris Eternal,3,0.75,Atlanta Reign,1,0.25
2020,31030,Hanamura,Atlanta Reign,2,0.6666666666666666,Paris Eternal,1,0.33333333333333337
2020,31030,Dorado,Paris Eternal,3,0.6,Atlanta Reign,2,0.4
2020,31031,Ilios,Florida Mayhem,2,0.6666666666666666,London Spitfire,1,0.33333333333333337
2020,31031,Eichenwalde,London Spitfire,2,0.6666666666666666,Florida Mayhem,1,0.33333333333333337
2020,31031,Horizon Lunar Colony,Florida Mayhem,4,0.5714285714285714,London Spitfire,3,0.4285714285714286
2020,31031,Havana,London Spitfire,3,0.6,Florida Mayhem,2,0.4
2020,31031,Oasis,London Spitfire,2,1.0,Florida Mayhem,0,0.0
2020,31032,Nepal,Toronto Defiant,2,0.6666666666666666,Houston Outlaws,1,0.33333333333333337
2020,31032,King's Row,Houston Outlaws,4,0.5714285714285714,Toronto Defiant,3,0.4285714285714286
2020,31032,Horizon Lunar Colony,Houston Outlaws,1,1.0,Toronto Defiant,0,0.0
2020,31032,Dorado,Houston Outlaws,2,0.6666666666666666,Toronto Defiant,1,0.33333333333333337
2020,31036,Busan,Toronto Defiant,2,0.6666666666666666,Florida Mayhem,1,0.33333333333333337
2020,31036,Junkertown,Florida Mayhem,1,1.0,Toronto Defiant,0,0.0
2020,31036,Blizzard World,Florida Mayhem,2,0.6666666666666666,Toronto Defiant,1,0.33333333333333337
2020,31036,Hanamura,Florida Mayhem,1,1.0,Toronto Defiant,0,0.0
2020,31037,Oasis,Houston Outlaws,2,0.6666666666666666,Paris Eternal,1,0.33333333333333337
2020,31037,Havana,Houston Outlaws,1,1.0,Paris Eternal,0,0.0
2020,31037,Eichenwalde,Houston Outlaws,2,0.6666666666666666,Paris Eternal,1,0.33333333333333337
2020,31038,Busan,Boston Uprising,2,1.0,Washington Justice,0,0.0
2020,31038,Havana,Washington Justice,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2020,31038,Eichenwalde,Washington Justice,3,0.6,Boston Uprising,2,0.4
2020,31038,Horizon Lunar Colony,Washington Justice,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2020,31042,Ilios,Paris Eternal,2,1.0,Philadelphia Fusion,0,0.0
2020,31042,Junkertown,Paris Eternal,3,0.6,Philadelphia Fusion,2,0.4
2020,31042,Blizzard World,Philadelphia Fusion,1,1.0,Paris Eternal,0,0.0
2020,31042,Hanamura,Philadelphia Fusion,2,0.6666666666666666,Paris Eternal,1,0.33333333333333337
2020,31042,Oasis,Paris Eternal,2,0.6666666666666666,Philadelphia Fusion,1,0.33333333333333337
2020,31044,Nepal,Washington Justice,2,1.0,New York Excelsior,0,0.0
2020,31044,Dorado,New York Excelsior,3,0.6,Washington Justice,2,0.4
2020,31044,King's Row,New York Excelsior,3,0.75,Washington Justice,1,0.25
2020,31044,Horizon Lunar Colony,New York Excelsior,1,1.0,Washington Justice,0,0.0
2020,31043,Oasis,Atlanta Reign,2,1.0,Boston Uprising,0,0.0
2020,31043,Havana,Atlanta Reign,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2020,31043,Eichenwalde,Atlanta Reign,3,0.6,Boston Uprising,2,0.4
2020,32811,Nepal,Shanghai Dragons,2,0.6666666666666666,Guangzhou Charge,1,0.33333333333333337
2020,32811,Route 66,Shanghai Dragons,3,0.6,Guangzhou Charge,2,0.4
2020,32811,Eichenwalde,Shanghai Dragons,2,0.6666666666666666,Guangzhou Charge,1,0.33333333333333337
2020,31003,Ilios,Chengdu Hunters,2,0.6666666666666666,Hangzhou Spark,1,0.33333333333333337
2020,31003,Dorado,Chengdu Hunters,1,1.0,Hangzhou Spark,0,0.0
2020,31003,Numbani,Hangzhou Spark,3,0.6,Chengdu Hunters,2,0.4
2020,31003,Paris,Hangzhou Spark,3,0.6,Chengdu Hunters,2,0.4
2020,31003,Oasis,Hangzhou Spark,2,0.6666666666666666,Chengdu Hunters,1,0.33333333333333337
2020,31066,Busan,Toronto Defiant,2,1.0,Boston Uprising,0,0.0
2020,31066,Rialto,Toronto Defiant,1,1.0,Boston Uprising,0,0.0
2020,31066,Hollywood,Boston Uprising,3,1.0,Toronto Defiant,0,0.0
2020,31066,Hanamura,Toronto Defiant,2,0.6666666666666666,Boston Uprising,1,0.33333333333333337
2020,33021,Nepal,Seoul Dynasty,2,1.0,Los Angeles Valiant,0,0.0
2020,33021,Dorado,Seoul Dynasty,2,0.6666666666666666,Los Angeles Valiant,1,0.33333333333333337
